3,-3,10,50,40,0,
3,-3,10,51,40,0,
3,-3,10,51,41,0,
3,-3,11,52,42,0,
3,-3,11,53,42,0,
3,-3,11,54,43,0,
3,-3,12,55,44,0,
3,-3,12,56,44,0,
3,-3,12,57,45,0,
3,-3,12,58,45,0,
3,-3,13,59,46,0,
3,-3,13,60,47,0,
3,-3,13,61,47,0,
3,-3,14,62,48,0,
3,-3,14,63,49,0,
3,-3,14,64,49,0,
3,-3,15,65,50,0,
3,-3,15,66,51,0,
3,-3,15,67,51,0,
3,-3,16,68,52,0,
3,-3,16,69,53,0,
3,-3,16,70,53,0,
3,-3,17,71,54,0,
3,-3,17,72,55,0,
3,-3,18,73,55,0,
3,-3,18,74,56,0,
3,-3,18,75,57,0,
3,-3,19,76,57,0,
3,-3,19,77,58,0,
3,-3,19,78,59,0,
3,-3,20,79,59,0,
3,-3,20,80,60,0,
3,-3,21,81,61,0,
3,-3,21,82,61,0,
3,-3,21,83,62,0,
3,-3,22,84,63,0,
3,-3,22,86,63,0,
3,-3,23,87,64,0,
3,-3,23,88,65,0,
3,-3,24,89,65,0,
3,-3,24,90,66,0,
3,-3,25,91,67,0,
3,-3,25,92,67,0,
3,-3,25,93,68,0,
3,-3,26,94,69,0,
3,-3,26,96,69,0,
3,-3,27,97,70,0,
3,-3,27,98,71,0,
3,-3,28,99,71,0,
3,-3,28,100,72,0,
3,-3,29,101,73,0,
3,-3,29,102,73,0,
3,-3,30,104,74,0,
3,-3,30,105,75,0,
3,-3,31,106,75,0,
3,-3,31,107,76,0,
3,-3,32,108,77,0,
3,-3,32,109,77,0,
3,-3,33,110,78,0,
3,-3,33,112,79,0,
3,-3,34,113,79,0,
3,-3,34,114,80,0,
3,-3,35,115,81,0,
3,-3,35,116,81,0,
3,-3,36,117,82,0,
3,-3,36,119,82,0,
3,-3,37,120,83,0,
3,-3,37,121,84,0,
3,-3,38,122,84,0,
3,-3,38,123,85,0,
3,-3,39,124,86,0,
3,-3,39,126,86,0,
3,-3,40,127,87,0,
3,-3,40,128,87,0,
3,-3,41,129,88,0,
3,-3,41,130,89,0,
3,-3,42,131,89,0,
3,-3,42,132,90,0,
3,-3,43,133,91,0,
3,-3,44,135,91,0,
3,-3,44,136,92,0,
3,-3,45,137,92,0,
3,-3,45,138,93,0,
3,-3,46,139,93,0,
3,-3,46,140,94,0,
3,-3,47,141,95,0,
3,-3,47,142,95,0,
3,-3,48,143,96,0,
3,-3,48,145,96,0,
3,-3,49,146,97,0,
3,-3,49,147,97,0,
3,-3,50,148,98,0,
3,-3,50,149,98,0,
3,-3,51,150,99,0,
3,-3,52,151,99,0,
3,-3,52,152,100,0,
3,-3,53,153,100,0,
3,-3,53,154,101,0,
3,-3,54,155,101,0,
3,-3,54,156,102,0,
