48,-48,13,13,0,0,
49,-49,13,13,0,0,
*********************
3,-3,1,3,1,0,
3,-3,1,-1,-2,0,
3,-3,1,-2,-3,0,
3,-3,1,-2,-3,0,
3,-3,1,-3,-4,0,
3,-3,1,-3,-4,0,
3,-3,1,-4,-5,0,
3,-3,1,-4,-5,0,
3,-3,1,-5,-6,0,
3,-3,1,-5,-7,0,
3,-3,1,-6,-7,0,
3,-3,1,-6,-8,0,
3,-3,1,-7,-8,0,
3,-3,2,-7,-9,0,
3,-3,2,-8,-9,0,
3,-3,2,-8,-10,0,
3,-3,2,-9,-10,0,
3,-3,2,-9,-11,0,
3,-3,2,-10,-12,0,
3,-3,2,-10,-12,0,
3,-3,2,-11,-13,0,
3,-3,2,-11,-13,0,
3,-3,2,-12,-14,0,
3,-3,2,-12,-14,0,
3,-3,2,-13,-15,0,
3,-3,2,-13,-16,0,
3,-3,3,-14,-16,0,
3,-3,3,-14,-17,0,
3,-3,3,-14,-17,0,
3,-3,3,-15,-18,0,
3,-3,3,-15,-18,0,
3,-3,3,-16,-19,0,
3,-3,3,-16,-20,0,
3,-3,3,-17,-20,0,
3,-3,4,-17,-21,0,
3,-3,4,-18,-21,0,
3,-3,4,-18,-22,0,
3,-3,4,-18,-22,0,
3,-3,4,-19,-23,0,
3,-3,4,-19,-24,0,
3,-3,4,-20,-24,0,
3,-3,5,-20,-25,0,
3,-3,5,-21,-25,0,
3,-3,5,-21,-26,0,
3,-3,5,-21,-26,0,
3,-3,5,-22,-27,0,
3,-3,5,-22,-28,0,
3,-3,6,-23,-28,0,
3,-3,6,-23,-29,0,
3,-3,6,-23,-29,0,
3,-3,6,-24,-30,0,
3,-3,6,-24,-31,0,
3,-3,7,-25,-31,0,
3,-3,7,-25,-32,0,
3,-3,7,-25,-32,0,
3,-3,7,-26,-33,0,
3,-3,7,-26,-34,0,
3,-3,8,-27,-34,0,
3,-3,8,-27,-35,0,
3,-3,8,-27,-35,0,
3,-3,8,-28,-36,0,
3,-3,9,-28,-37,0,
3,-3,9,-28,-37,0,
3,-3,9,-29,-38,0,
3,-3,9,-29,-39,0,
3,-3,10,-30,-39,0,
3,-3,10,-30,-40,0,
3,-3,10,-30,-40,0,
3,-3,10,-31,-41,0,
3,-3,11,-31,-42,0,
3,-3,11,-31,-42,0,
3,-3,11,-32,-43,0,
3,-3,12,-32,-44,0,
3,-3,12,-32,-44,0,
3,-3,12,-33,-45,0,
3,-3,12,-33,-45,0,
3,-3,13,-33,-46,0,
3,-3,13,-34,-47,0,
3,-3,13,-34,-47,0,
3,-3,14,-34,-48,0,
3,-3,14,-35,-49,0,
3,-3,14,-35,-49,0,
3,-3,15,-35,-50,0,
3,-3,15,-36,-51,0,
3,-3,15,-36,-51,0,
3,-3,16,-36,-52,0,
3,-3,16,-36,-53,0,
3,-3,16,-37,-53,0,
3,-3,17,-37,-54,0,
3,-3,17,-37,-55,0,
3,-3,18,-38,-55,0,
3,-3,18,-38,-56,0,
3,-3,18,-38,-57,0,
3,-3,19,-38,-57,0,
3,-3,19,-39,-58,0,
3,-3,19,-39,-58,0,
3,-3,20,-39,-59,0,
3,-3,20,-40,-60,0,
3,-3,21,-40,-60,0,
3,-3,21,-40,-61,0,
3,-3,21,-40,-62,0,
3,-3,22,-41,-63,0,
3,-3,22,-41,-63,0,
3,-3,23,-41,-64,0,
3,-3,23,-41,-65,0,
3,-3,24,-42,-65,0,
3,-3,24,-42,-66,0,
3,-3,25,-42,-67,0,
3,-3,25,-42,-67,0,
3,-3,25,-42,-68,0,
3,-3,26,-43,-69,0,
3,-3,26,-43,-69,0,
3,-3,27,-43,-70,0,
3,-3,27,-43,-71,0,
3,-3,28,-44,-71,0,
3,-3,28,-44,-72,0,
3,-3,29,-44,-73,0,
3,-3,29,-44,-73,0,
3,-3,30,-44,-74,0,
3,-3,30,-44,-75,0,
3,-3,31,-45,-75,0,
3,-3,31,-45,-76,0,
3,-3,32,-45,-77,0,
3,-3,32,-45,-77,0,
3,-3,33,-45,-78,0,
3,-3,33,-45,-79,0,
3,-3,34,-46,-79,0,
3,-3,34,-46,-80,0,
3,-3,35,-46,-80,0,
3,-3,35,-46,-81,0,
3,-3,36,-46,-82,0,
3,-3,36,-46,-82,0,
3,-3,37,-46,-83,0,
3,-3,37,-47,-84,0,
3,-3,38,-47,-84,0,
3,-3,38,-47,-85,0,
3,-3,39,-47,-86,0,
3,-3,39,-47,-86,0,
3,-3,40,-47,-87,0,
3,-3,40,-47,-87,0,
3,-3,41,-47,-88,0,
3,-3,41,-47,-89,0,
3,-3,42,-47,-89,0,
3,-3,42,-47,-90,0,
3,-3,43,-47,-90,0,
3,-3,44,-48,-91,0,
3,-3,44,-48,-92,0,
3,-3,45,-48,-92,0,
3,-3,45,-48,-93,0,
3,-3,46,-48,-93,0,
3,-3,46,-48,-94,0,
3,-3,47,-48,-94,0,
3,-3,47,-48,-95,0,
3,-3,48,-48,-96,0,
3,-3,48,-48,-96,0,
3,-3,49,-48,-97,0,
3,-3,49,-48,-97,0,
3,-3,50,-48,-98,0,
3,-3,50,-48,-98,0,
3,-3,51,-48,-99,0,
3,-3,52,-48,-99,0,
3,-3,52,-48,-100,0,
3,-3,53,-48,-100,0,
3,-3,53,-48,-101,0,
3,-3,54,-48,-101,0,
3,-3,54,-48,-102,0,
