2.03,-2.03,1.1,2.53,1.43,0.0,
2.61,-2.61,1.12,2.55,1.43,0.0,
3.18,-3.18,1.14,2.56,1.43,0.0,
3.76,-3.76,1.16,2.59,1.43,0.0,
4.34,-4.34,1.18,2.61,1.43,0.0,
4.93,-4.93,1.21,2.64,1.43,0.0,
5.51,-5.51,1.24,2.67,1.42,0.0,
6.09,-6.09,1.28,2.7,1.42,0.0,
6.67,-6.67,1.32,2.74,1.42,0.0,
7.25,-7.25,1.37,2.79,1.42,0.0,
7.84,-7.84,1.41,2.83,1.42,0.0,
8.42,-8.42,1.46,2.88,1.41,0.0,
9.01,-9.01,1.52,2.93,1.41,0.0,
9.59,-9.59,1.58,2.99,1.41,0.0,
10.18,-10.18,1.64,3.05,1.41,0.0,
10.77,-10.77,1.71,3.11,1.4,0.0,
11.36,-11.36,1.78,3.18,1.4,0.0,
11.95,-11.95,1.85,3.25,1.39,0.0,
12.54,-12.54,1.93,3.32,1.39,0.0,
13.14,-13.14,2.01,3.4,1.38,0.0,
13.73,-13.73,2.1,3.48,1.38,0.0,
14.33,-14.33,2.19,3.56,1.37,0.0,
14.93,-14.93,2.28,3.65,1.36,0.0,
15.53,-15.53,2.38,3.74,1.36,0.0,
16.13,-16.13,2.48,3.83,1.35,0.0,
16.73,-16.73,2.59,3.93,1.34,0.0,
17.34,-17.34,2.7,4.03,1.33,0.0,
17.94,-17.94,2.81,4.14,1.32,0.0,
18.55,-18.55,2.93,4.24,1.31,0.0,
19.16,-19.16,3.06,4.35,1.3,0.0,
19.78,-19.78,3.18,4.47,1.28,0.0,
20.39,-20.39,3.32,4.59,1.27,0.0,
21.01,-21.01,3.45,4.71,1.25,0.0,
21.63,-21.63,3.59,4.83,1.24,0.0,
22.26,-22.26,3.74,4.96,1.22,0.0,
22.89,-22.89,3.89,5.09,1.2,0.0,
23.52,-23.52,4.04,5.22,1.18,0.0,
24.15,-24.15,4.2,5.36,1.16,0.0,
24.78,-24.78,4.37,5.5,1.13,0.0,
25.42,-25.42,4.53,5.64,1.11,0.0,
26.07,-26.07,4.71,5.79,1.08,0.0,
26.71,-26.71,4.89,5.93,1.05,0.0,
27.36,-27.36,5.07,6.08,1.01,0.0,
28.01,-28.01,5.26,6.24,0.98,0.0,
28.67,-28.67,5.46,6.39,0.94,0.0,
29.33,-29.33,5.66,6.55,0.89,0.0,
30.0,-30.0,5.86,6.71,0.85,0.0,
30.67,-30.67,6.07,6.87,0.8,0.0,
31.35,-31.35,6.29,7.03,0.74,0.0,
32.03,-32.03,6.51,7.19,0.67,0.0,
32.71,-32.71,6.74,7.34,0.6,0.0,
33.4,-33.4,6.98,7.5,0.52,0.0,
34.1,-34.1,7.22,7.63,0.41,0.0,
34.8,-34.8,7.47,7.74,0.26,0.0,
35.51,-35.51,7.73,7.72,-0.01,0.0,
36.22,-36.22,7.99,7.98,-0.01,0.0,
36.94,-36.94,8.26,8.25,-0.01,0.0,
37.67,-37.67,8.53,8.53,-0.01,0.0,
38.4,-38.4,8.82,8.81,-0.01,0.0,
39.15,-39.15,9.11,9.11,-0.01,0.0,
39.9,-39.9,9.41,9.41,-0.01,0.0,
40.66,-40.66,9.72,9.72,-0.01,0.0,
41.42,-41.42,10.04,10.03,-0.01,0.0,
42.2,-42.2,10.37,10.36,-0.01,0.0,
42.99,-42.99,10.7,10.7,-0.01,0.0,
43.78,-43.78,11.05,11.04,-0.01,0.0,
44.59,-44.59,11.41,11.4,-0.01,0.0,
45.41,-45.41,11.77,11.77,-0.01,0.0,
46.24,-46.24,12.15,12.15,-0.01,0.0,
47.08,-47.08,12.55,12.54,-0.01,0.0,
47.94,-47.94,12.95,12.94,-0.01,0.0,
48.81,-48.81,13.37,13.36,-0.01,0.0,
*********************
2.61,-2.61,1.12,-0.31,-1.43,0.0,
2.61,-2.61,1.13,-0.93,-2.06,0.0,
2.61,-2.61,1.15,-1.51,-2.65,0.0,
2.61,-2.61,1.17,-2.07,-3.23,0.0,
2.61,-2.61,1.19,-2.61,-3.8,0.0,
2.61,-2.61,1.21,-3.15,-4.37,0.0,
2.61,-2.61,1.24,-3.68,-4.93,0.0,
2.61,-2.61,1.28,-4.21,-5.49,0.0,
2.61,-2.61,1.32,-4.73,-6.04,0.0,
2.61,-2.61,1.36,-5.25,-6.6,0.0,
2.61,-2.61,1.4,-5.76,-7.16,0.0,
2.61,-2.61,1.45,-6.27,-7.71,0.0,
2.61,-2.61,1.5,-6.77,-8.27,0.0,
2.61,-2.61,1.55,-7.27,-8.83,0.0,
2.61,-2.61,1.61,-7.77,-9.38,0.0,
2.61,-2.61,1.67,-8.27,-9.94,0.0,
2.61,-2.61,1.74,-8.76,-10.49,0.0,
2.61,-2.61,1.8,-9.25,-11.05,0.0,
2.61,-2.61,1.88,-9.73,-11.61,0.0,
2.61,-2.61,1.95,-10.22,-12.17,0.0,
2.61,-2.61,2.03,-10.7,-12.73,0.0,
2.61,-2.61,2.11,-11.17,-13.29,0.0,
2.61,-2.61,2.2,-11.65,-13.85,0.0,
2.61,-2.61,2.29,-12.12,-14.41,0.0,
2.61,-2.61,2.39,-12.59,-14.97,0.0,
2.61,-2.61,2.48,-13.05,-15.53,0.0,
2.61,-2.61,2.58,-13.51,-16.1,0.0,
2.61,-2.61,2.69,-13.97,-16.66,0.0,
2.61,-2.61,2.8,-14.43,-17.23,0.0,
2.61,-2.61,2.91,-14.89,-17.8,0.0,
2.61,-2.61,3.03,-15.34,-18.36,0.0,
2.61,-2.61,3.15,-15.79,-18.93,0.0,
2.61,-2.61,3.27,-16.23,-19.5,0.0,
2.61,-2.61,3.4,-16.68,-20.07,0.0,
2.61,-2.61,3.53,-17.12,-20.65,0.0,
2.61,-2.61,3.66,-17.56,-21.22,0.0,
2.61,-2.61,3.8,-17.99,-21.8,0.0,
2.61,-2.61,3.94,-18.43,-22.37,0.0,
2.61,-2.61,4.09,-18.86,-22.95,0.0,
2.61,-2.61,4.24,-19.29,-23.53,0.0,
2.61,-2.61,4.4,-19.71,-24.11,0.0,
2.61,-2.61,4.55,-20.14,-24.69,0.0,
2.61,-2.61,4.72,-20.56,-25.28,0.0,
2.61,-2.61,4.88,-20.98,-25.86,0.0,
2.61,-2.61,5.05,-21.39,-26.45,0.0,
2.61,-2.61,5.23,-21.81,-27.03,0.0,
2.61,-2.61,5.41,-22.22,-27.62,0.0,
2.61,-2.61,5.59,-22.62,-28.21,0.0,
2.61,-2.61,5.78,-23.03,-28.81,0.0,
2.61,-2.61,5.97,-23.43,-29.4,0.0,
2.61,-2.61,6.16,-23.83,-30.0,0.0,
2.61,-2.61,6.36,-24.23,-30.59,0.0,
2.61,-2.61,6.57,-24.63,-31.19,0.0,
2.61,-2.61,6.77,-25.02,-31.79,0.0,
2.61,-2.61,6.98,-25.41,-32.39,0.0,
2.61,-2.61,7.2,-25.8,-33.0,0.0,
2.61,-2.61,7.42,-26.18,-33.6,0.0,
2.61,-2.61,7.65,-26.57,-34.21,0.0,
2.61,-2.61,7.87,-26.95,-34.82,0.0,
2.61,-2.61,8.11,-27.32,-35.43,0.0,
2.61,-2.61,8.34,-27.7,-36.04,0.0,
2.61,-2.61,8.59,-28.07,-36.66,0.0,
2.61,-2.61,8.83,-28.44,-37.27,0.0,
2.61,-2.61,9.08,-28.81,-37.89,0.0,
2.61,-2.61,9.34,-29.17,-38.51,0.0,
2.61,-2.61,9.6,-29.53,-39.13,0.0,
2.61,-2.61,9.86,-29.89,-39.75,0.0,
2.61,-2.61,10.13,-30.25,-40.37,0.0,
2.61,-2.61,10.4,-30.6,-41.0,0.0,
2.61,-2.61,10.68,-30.95,-41.63,0.0,
2.61,-2.61,10.96,-31.3,-42.26,0.0,
2.61,-2.61,11.25,-31.64,-42.89,0.0,
2.61,-2.61,11.54,-31.98,-43.52,0.0,
2.61,-2.61,11.83,-32.32,-44.16,0.0,
2.61,-2.61,12.13,-32.66,-44.79,0.0,
2.61,-2.61,12.44,-32.99,-45.43,0.0,
2.61,-2.61,12.74,-33.33,-46.07,0.0,
2.61,-2.61,13.06,-33.65,-46.71,0.0,
2.61,-2.61,13.37,-33.98,-47.35,0.0,
2.61,-2.61,13.7,-34.3,-48.0,0.0,
2.61,-2.61,14.02,-34.62,-48.64,0.0,
2.61,-2.61,14.35,-34.94,-49.29,0.0,
2.61,-2.61,14.69,-35.25,-49.94,0.0,
2.61,-2.61,15.03,-35.56,-50.59,0.0,
2.61,-2.61,15.37,-35.87,-51.24,0.0,
2.61,-2.61,15.72,-36.17,-51.89,0.0,
2.61,-2.61,16.08,-36.47,-52.55,0.0,
2.61,-2.61,16.43,-36.77,-53.21,0.0,
2.61,-2.61,16.8,-37.07,-53.86,0.0,
2.61,-2.61,17.16,-37.36,-54.52,0.0,
2.61,-2.61,17.54,-37.64,-55.18,0.0,
2.61,-2.61,17.91,-37.93,-55.84,0.0,
2.61,-2.61,18.29,-38.21,-56.5,0.0,
2.61,-2.61,18.68,-38.49,-57.17,0.0,
2.61,-2.61,19.07,-38.77,-57.83,0.0,
2.61,-2.61,19.46,-39.04,-58.5,0.0,
2.61,-2.61,19.86,-39.31,-59.16,0.0,
2.61,-2.61,20.26,-39.57,-59.83,0.0,
2.61,-2.61,20.67,-39.83,-60.5,0.0,
2.61,-2.61,21.08,-40.09,-61.17,0.0,
2.61,-2.61,21.49,-40.34,-61.84,0.0,
2.61,-2.61,21.91,-40.59,-62.51,0.0,
2.61,-2.61,22.33,-40.84,-63.18,0.0,
2.61,-2.61,22.76,-41.09,-63.85,0.0,
2.61,-2.61,23.19,-41.33,-64.52,0.0,
2.61,-2.61,23.63,-41.56,-65.19,0.0,
2.61,-2.61,24.07,-41.79,-65.86,0.0,
2.61,-2.61,24.51,-42.02,-66.53,0.0,
2.61,-2.61,24.96,-42.25,-67.2,0.0,
2.61,-2.61,25.41,-42.47,-67.88,0.0,
2.61,-2.61,25.86,-42.68,-68.55,0.0,
2.61,-2.61,26.32,-42.9,-69.22,0.0,
2.61,-2.61,26.78,-43.11,-69.89,0.0,
2.61,-2.61,27.25,-43.31,-70.56,0.0,
2.61,-2.61,27.72,-43.51,-71.23,0.0,
2.61,-2.61,28.19,-43.71,-71.9,0.0,
2.61,-2.61,28.66,-43.9,-72.57,0.0,
2.61,-2.61,29.14,-44.09,-73.23,0.0,
2.61,-2.61,29.62,-44.27,-73.9,0.0,
2.61,-2.61,30.11,-44.45,-74.56,0.0,
2.61,-2.61,30.6,-44.63,-75.23,0.0,
2.61,-2.61,31.09,-44.8,-75.89,0.0,
2.61,-2.61,31.58,-44.97,-76.55,0.0,
2.61,-2.61,32.08,-45.13,-77.21,0.0,
2.61,-2.61,32.58,-45.29,-77.87,0.0,
2.61,-2.61,33.08,-45.44,-78.53,0.0,
2.61,-2.61,33.59,-45.59,-79.18,0.0,
2.61,-2.61,34.09,-45.74,-79.83,0.0,
2.61,-2.61,34.6,-45.88,-80.48,0.0,
2.61,-2.61,35.11,-46.01,-81.13,0.0,
2.61,-2.61,35.63,-46.14,-81.77,0.0,
2.61,-2.61,36.14,-46.27,-82.41,0.0,
2.61,-2.61,36.66,-46.39,-83.05,0.0,
2.61,-2.61,37.18,-46.51,-83.69,0.0,
2.61,-2.61,37.7,-46.62,-84.32,0.0,
2.61,-2.61,38.23,-46.73,-84.95,0.0,
2.61,-2.61,38.75,-46.83,-85.58,0.0,
2.61,-2.61,39.28,-46.93,-86.2,0.0,
2.61,-2.61,39.8,-47.02,-86.82,0.0,
2.61,-2.61,40.33,-47.11,-87.44,0.0,
2.61,-2.61,40.86,-47.19,-88.05,0.0,
2.61,-2.61,41.39,-47.27,-88.66,0.0,
2.61,-2.61,41.92,-47.34,-89.26,0.0,
2.61,-2.61,42.46,-47.41,-89.86,0.0,
2.61,-2.61,42.99,-47.47,-90.46,0.0,
2.61,-2.61,43.52,-47.53,-91.05,0.0,
2.61,-2.61,44.06,-47.58,-91.64,0.0,
2.61,-2.61,44.59,-47.63,-92.22,0.0,
2.61,-2.61,45.12,-47.67,-92.8,0.0,
2.61,-2.61,45.66,-47.71,-93.37,0.0,
2.61,-2.61,46.19,-47.74,-93.93,0.0,
2.61,-2.61,46.73,-47.77,-94.5,0.0,
2.61,-2.61,47.26,-47.79,-95.05,0.0,
2.61,-2.61,47.8,-47.81,-95.6,0.0,
2.61,-2.61,48.33,-47.82,-96.15,0.0,
2.61,-2.61,48.86,-47.83,-96.69,0.0,
2.61,-2.61,49.4,-47.83,-97.22,0.0,
2.61,-2.61,49.93,-47.82,-97.75,0.0,
2.61,-2.61,50.46,-47.82,-98.28,0.0,
2.61,-2.61,50.99,-47.8,-98.79,0.0,
2.61,-2.61,51.52,-47.78,-99.3,0.0,
2.61,-2.61,52.05,-47.76,-99.81,0.0,
2.61,-2.61,52.58,-47.73,-100.31,0.0,
2.61,-2.61,53.1,-47.69,-100.8,0.0,
2.61,-2.61,53.63,-47.66,-101.28,0.0,
2.61,-2.61,54.15,-47.61,-101.76,0.0,
